SIGNALENERGY_AVG,BIN_AVG0,BIN_AVG1,BIN_AVG2,BIN_AVG3,BIN_AVG4,BIN_AVG5,BIN_AVG6,BIN_AVG7,BIN_AVG8,BIN_AVG9,BIN_AVG10,BIN_AVG11,BIN_AVG12,BIN_AVG13,BIN_AVG14,BIN_AVG15,BIN_AVG16,BIN_AVG17,BIN_AVG18,BIN_AVG19,SIGNALENERGY_STDEV,BIN_STDEV0,BIN_STDEV1,BIN_STDEV2,BIN_STDEV3,BIN_STDEV4,BIN_STDEV5,BIN_STDEV6,BIN_STDEV7,BIN_STDEV8,BIN_STDEV9,BIN_STDEV10,BIN_STDEV11,BIN_STDEV12,BIN_STDEV13,BIN_STDEV14,BIN_STDEV15,BIN_STDEV16,BIN_STDEV17,BIN_STDEV18,BIN_STDEV19,style,file_name
0.803975,6.284608,0.321286,-0.104259,-0.168421,-0.242928,-0.207147,-0.219070,-0.271227,-0.211504,-0.260260,-0.256483,-0.276950,-0.273507,-0.226405,-0.237573,-0.255856,-0.271733,-0.265416,-0.263970,-0.267645,-0.189596,0.227772,0.042545,-0.061747,-0.080167,-0.121602,-0.140675,-0.172644,-0.163006,-0.178953,-0.185635,-0.193399,-0.191109,-0.198001,-0.198063,-0.213313,-0.209387,-0.216898,-0.220950,-0.229287,-0.235397,"pop","../../../datasets/music/pop/pop.00096.au"
0.791770,6.263463,0.217241,-0.022327,-0.175757,-0.198562,-0.284172,-0.201387,-0.291331,-0.283380,-0.245111,-0.283489,-0.278311,-0.289741,-0.288760,-0.276663,-0.286392,-0.281592,-0.278093,-0.281202,-0.284800,-0.066910,0.458206,0.074551,0.027980,-0.067175,-0.118122,-0.145995,-0.142749,-0.157827,-0.184395,-0.183698,-0.191039,-0.202855,-0.202580,-0.210394,-0.227539,-0.231974,-0.236855,-0.234857,-0.243550,-0.253628,"pop","../../../datasets/music/pop/pop.00097.au"
0.752646,6.300027,0.145860,-0.201010,-0.236660,-0.245595,-0.215169,-0.204712,-0.254100,-0.253173,-0.226923,-0.258616,-0.235872,-0.237547,-0.232397,-0.247748,-0.254100,-0.254739,-0.253150,-0.250132,-0.249820,-0.145504,0.322960,-0.024360,-0.021920,-0.074467,-0.147685,-0.146780,-0.145576,-0.157684,-0.156876,-0.180615,-0.184795,-0.185277,-0.186715,-0.197645,-0.197938,-0.194321,-0.205569,-0.215507,-0.216753,-0.224045,"pop","../../../datasets/music/pop/pop.00098.au"
0.781064,6.258624,0.474899,0.024609,-0.224501,-0.196245,-0.295405,-0.194702,-0.304041,-0.240641,-0.240174,-0.295251,-0.276424,-0.281495,-0.266689,-0.259648,-0.276628,-0.267825,-0.278254,-0.272986,-0.277367,-0.158789,0.373512,-0.002197,-0.052109,-0.127869,-0.155229,-0.128322,-0.146811,-0.142928,-0.181064,-0.182761,-0.194475,-0.204999,-0.200304,-0.208406,-0.222536,-0.225408,-0.222786,-0.228992,-0.234966,-0.243482,"pop","../../../datasets/music/pop/pop.00099.au"
0.729846,6.269838,0.496610,-0.248034,-0.171878,-0.226284,-0.213835,-0.338871,-0.215424,-0.293556,-0.186341,-0.279286,-0.245349,-0.292842,-0.259041,-0.280527,-0.247320,-0.270181,-0.271031,-0.281474,-0.274676,-0.129331,0.324984,-0.020125,-0.006882,-0.063983,-0.124520,-0.142515,-0.138201,-0.170649,-0.178183,-0.181627,-0.185528,-0.183447,-0.175837,-0.199673,-0.218608,-0.208790,-0.212290,-0.218286,-0.228052,-0.238800,"reggae","../../../datasets/music/reggae/reggae.00000.au"
0.754837,6.241443,0.712156,-0.140691,-0.140401,-0.291597,-0.161886,-0.252469,-0.208835,-0.282853,-0.213799,-0.282607,-0.272168,-0.311764,-0.281924,-0.280845,-0.248525,-0.261695,-0.256194,-0.273367,-0.272014,-0.157414,0.284837,0.077890,-0.034033,-0.132999,-0.139258,-0.179112,-0.180520,-0.174828,-0.191350,-0.195381,-0.201571,-0.211947,-0.209565,-0.219215,-0.225276,-0.230328,-0.232353,-0.237319,-0.239624,-0.245435,"reggae","../../../datasets/music/reggae/reggae.00001.au"
0.737046,6.213560,0.571376,-0.151837,-0.057091,-0.293553,-0.223951,-0.324109,-0.223192,-0.329696,-0.250083,-0.316086,-0.257049,-0.310780,-0.295750,-0.294472,-0.282089,-0.294539,-0.281042,-0.302753,-0.294064,-0.136448,0.662883,0.070716,0.014307,-0.077918,-0.121659,-0.112576,-0.143774,-0.174621,-0.180821,-0.193935,-0.195546,-0.218147,-0.210143,-0.222513,-0.239102,-0.241380,-0.245674,-0.253052,-0.257455,-0.262987,"reggae","../../../datasets/music/reggae/reggae.00002.au"
0.747290,6.233257,0.542296,-0.271323,-0.184441,-0.152456,-0.164983,-0.313383,-0.252893,-0.266686,-0.233992,-0.322011,-0.260990,-0.284344,-0.278629,-0.306252,-0.283848,-0.304822,-0.291303,-0.292444,-0.290032,-0.089743,0.521618,0.103911,0.037436,-0.058048,-0.106468,-0.152603,-0.163445,-0.168694,-0.189036,-0.193166,-0.199862,-0.212375,-0.207076,-0.219415,-0.235965,-0.236917,-0.239187,-0.250226,-0.247191,-0.261557,"reggae","../../../datasets/music/reggae/reggae.00003.au"
0.777250,6.197786,0.796026,-0.232579,-0.132987,-0.240759,-0.192293,-0.334868,-0.251146,-0.317988,-0.268635,-0.301829,-0.267053,-0.303871,-0.285826,-0.285183,-0.289370,-0.306488,-0.288028,-0.301307,-0.295086,-0.130802,0.469092,0.144588,0.018492,-0.078718,-0.103928,-0.151769,-0.136749,-0.159248,-0.187270,-0.189082,-0.207709,-0.217825,-0.219162,-0.226920,-0.238403,-0.243495,-0.247612,-0.250465,-0.256269,-0.262514,"reggae","../../../datasets/music/reggae/reggae.00006.au"
0.748816,6.229960,0.660444,-0.252717,-0.199247,-0.250314,-0.216096,-0.305980,-0.224951,-0.327323,-0.210330,-0.295400,-0.252991,-0.294538,-0.256078,-0.274607,-0.277514,-0.296105,-0.283004,-0.288503,-0.287513,-0.130959,0.466519,0.027896,-0.009193,-0.066023,-0.100487,-0.151213,-0.094991,-0.160542,-0.173021,-0.180011,-0.173570,-0.209539,-0.217773,-0.223126,-0.226259,-0.232822,-0.235856,-0.245746,-0.251898,-0.257394,"reggae","../../../datasets/music/reggae/reggae.00007.au"
0.750524,6.214341,0.656877,-0.232805,-0.137423,-0.326103,-0.200406,-0.324017,-0.290162,-0.318287,-0.231564,-0.268883,-0.268788,-0.301679,-0.278517,-0.286406,-0.290873,-0.295239,-0.284440,-0.298003,-0.290812,-0.115708,0.555699,0.107537,-0.007403,-0.044131,-0.109818,-0.144028,-0.147148,-0.161779,-0.163296,-0.192461,-0.194262,-0.208251,-0.204078,-0.211739,-0.226549,-0.227082,-0.237134,-0.250365,-0.254968,-0.260372,"reggae","../../../datasets/music/reggae/reggae.00008.au"
0.689376,6.232029,0.551904,-0.321920,0.029025,-0.291489,-0.152187,-0.358158,-0.297707,-0.330505,-0.254144,-0.332653,-0.279378,-0.262394,-0.249689,-0.303785,-0.268266,-0.291665,-0.278390,-0.296469,-0.294083,-0.107913,0.543425,0.105566,0.006141,-0.063200,-0.092072,-0.173753,-0.123805,-0.168937,-0.192002,-0.191094,-0.190184,-0.205279,-0.200577,-0.206318,-0.209988,-0.212337,-0.232078,-0.234735,-0.240889,-0.249421,"reggae","../../../datasets/music/reggae/reggae.00010.au"
0.727165,6.254709,0.490757,-0.249100,-0.192442,-0.241979,-0.250597,-0.274990,-0.174410,-0.295513,-0.230184,-0.285452,-0.232372,-0.283724,-0.247446,-0.278787,-0.262194,-0.293603,-0.283556,-0.283889,-0.275592,-0.108599,0.481623,0.001784,0.007731,-0.067742,-0.099320,-0.140304,-0.147764,-0.167200,-0.173707,-0.196447,-0.194364,-0.203265,-0.213231,-0.214533,-0.219003,-0.222590,-0.227686,-0.232987,-0.243913,-0.255285,"reggae","../../../datasets/music/reggae/reggae.00011.au"
0.711166,6.255114,0.457419,-0.259838,-0.222201,-0.240067,-0.189745,-0.296810,-0.212194,-0.286729,-0.224541,-0.298961,-0.247894,-0.282511,-0.267723,-0.284356,-0.254949,-0.288122,-0.276370,-0.286644,-0.281490,-0.074039,0.500410,0.067793,-0.012726,-0.062692,-0.088861,-0.139073,-0.133580,-0.149916,-0.183620,-0.195167,-0.197637,-0.210818,-0.211386,-0.214019,-0.223572,-0.229284,-0.230697,-0.235847,-0.243654,-0.254169,"reggae","../../../datasets/music/reggae/reggae.00012.au"
0.769352,6.194756,0.690199,-0.166764,-0.188050,-0.207224,-0.176195,-0.309358,-0.287508,-0.328201,-0.264712,-0.301188,-0.283007,-0.327246,-0.301884,-0.317881,-0.294727,-0.316615,-0.294495,-0.315759,-0.302810,-0.109723,0.625857,0.114147,0.056544,-0.085747,-0.116530,-0.150444,-0.146783,-0.171263,-0.172437,-0.170616,-0.190336,-0.209274,-0.218334,-0.224624,-0.231411,-0.235953,-0.246403,-0.255966,-0.260311,-0.271077,"reggae","../../../datasets/music/reggae/reggae.00013.au"
0.769401,6.251688,0.509739,-0.109945,-0.107741,-0.176068,-0.229915,-0.292207,-0.221376,-0.308630,-0.247184,-0.301576,-0.240808,-0.293602,-0.276299,-0.292482,-0.267947,-0.291505,-0.279887,-0.292694,-0.283612,-0.140500,0.395719,0.066677,-0.013858,-0.092490,-0.122414,-0.132532,-0.146037,-0.178129,-0.191911,-0.185813,-0.191564,-0.204902,-0.217597,-0.217614,-0.226397,-0.233221,-0.240056,-0.245383,-0.247019,-0.252308,"reggae","../../../datasets/music/reggae/reggae.00015.au"
0.768289,6.198316,0.538707,-0.194120,-0.141908,-0.238837,-0.190476,-0.302807,-0.265011,-0.282710,-0.253619,-0.315793,-0.289804,-0.315026,-0.278750,-0.284544,-0.274271,-0.295308,-0.279977,-0.300887,-0.301862,-0.112928,0.760212,0.111695,0.038040,-0.106577,-0.064808,-0.169653,-0.128845,-0.175691,-0.198643,-0.216680,-0.225994,-0.230988,-0.226414,-0.223583,-0.232834,-0.243509,-0.257116,-0.259846,-0.264628,-0.270811,"reggae","../../../datasets/music/reggae/reggae.00019.au"
0.791933,6.223878,0.600538,-0.162760,-0.181566,-0.286689,-0.165373,-0.304911,-0.253590,-0.318674,-0.229836,-0.272276,-0.235238,-0.287052,-0.281923,-0.288731,-0.270994,-0.294245,-0.285515,-0.293703,-0.291653,-0.141678,0.538810,0.070836,-0.045309,-0.092457,-0.137440,-0.170068,-0.131279,-0.170253,-0.177937,-0.180829,-0.185111,-0.201481,-0.207900,-0.211851,-0.230792,-0.228320,-0.239336,-0.252523,-0.255924,-0.260776,"reggae","../../../datasets/music/reggae/reggae.00020.au"
0.764511,6.286576,0.458953,-0.287347,-0.101845,-0.236429,-0.167231,-0.248540,-0.202047,-0.245992,-0.206251,-0.260172,-0.233992,-0.271859,-0.248383,-0.264090,-0.246523,-0.265196,-0.249521,-0.257951,-0.251636,-0.145572,0.139668,-0.039511,-0.066048,-0.118218,-0.138375,-0.144153,-0.138179,-0.163252,-0.178843,-0.179774,-0.183728,-0.193534,-0.199322,-0.203050,-0.212888,-0.213062,-0.213664,-0.219381,-0.224066,-0.230084,"reggae","../../../datasets/music/reggae/reggae.00021.au"
0.744522,6.276596,0.244811,-0.304038,-0.055512,-0.111392,-0.169281,-0.258811,-0.212640,-0.281280,-0.205187,-0.265909,-0.241959,-0.280469,-0.239529,-0.277482,-0.257186,-0.292646,-0.280151,-0.284896,-0.284412,-0.085124,0.439873,0.054736,-0.049801,-0.094933,-0.130933,-0.142471,-0.161927,-0.179759,-0.188620,-0.178888,-0.203953,-0.195387,-0.210996,-0.221753,-0.222412,-0.232625,-0.233024,-0.243150,-0.234953,-0.247049,"reggae","../../../datasets/music/reggae/reggae.00023.au"
0.764940,6.232197,0.548211,-0.254490,-0.096854,-0.234787,-0.184085,-0.321602,-0.268132,-0.307265,-0.264693,-0.293316,-0.244343,-0.308423,-0.278503,-0.281316,-0.273838,-0.297605,-0.285466,-0.289177,-0.285628,-0.126038,0.533790,0.097359,-0.042984,-0.087036,-0.131075,-0.143019,-0.136235,-0.167917,-0.174517,-0.178892,-0.189945,-0.195342,-0.210167,-0.208242,-0.217056,-0.221685,-0.235851,-0.242599,-0.246408,-0.251965,"reggae","../../../datasets/music/reggae/reggae.00024.au"
0.759137,6.204994,0.593371,-0.315849,-0.155230,-0.293968,-0.209604,-0.264040,-0.217937,-0.292367,-0.246838,-0.293116,-0.264746,-0.299268,-0.278595,-0.300505,-0.285560,-0.298819,-0.288431,-0.300143,-0.291473,-0.110779,0.692648,0.103633,0.029658,-0.096726,-0.116658,-0.156097,-0.153209,-0.171060,-0.176090,-0.201749,-0.202892,-0.210451,-0.216018,-0.227208,-0.234675,-0.233254,-0.230482,-0.239245,-0.250451,-0.259906,"reggae","../../../datasets/music/reggae/reggae.00025.au"
0.771507,6.230189,0.463973,-0.277144,-0.040714,-0.239270,-0.169312,-0.296899,-0.251556,-0.284752,-0.242558,-0.299279,-0.271418,-0.296740,-0.279030,-0.292013,-0.281691,-0.304377,-0.287110,-0.298712,-0.290429,-0.119775,0.620057,0.044137,-0.020844,-0.091727,-0.101624,-0.151447,-0.154948,-0.155442,-0.177253,-0.180404,-0.201058,-0.199264,-0.207799,-0.212500,-0.234807,-0.231604,-0.228878,-0.242463,-0.252907,-0.262115,"reggae","../../../datasets/music/reggae/reggae.00026.au"
0.745632,6.230695,0.433950,-0.157142,-0.117374,-0.272704,-0.206968,-0.300832,-0.253286,-0.315055,-0.245920,-0.302120,-0.279274,-0.308566,-0.290178,-0.304764,-0.264986,-0.296760,-0.290950,-0.301002,-0.290503,-0.073332,0.622362,0.119164,0.009649,-0.025075,-0.103090,-0.143588,-0.142218,-0.179208,-0.178576,-0.196927,-0.197974,-0.206991,-0.212117,-0.224742,-0.238293,-0.238794,-0.239101,-0.246913,-0.254576,-0.261552,"reggae","../../../datasets/music/reggae/reggae.00027.au"
0.719643,6.179353,0.644392,-0.311543,-0.000058,-0.210823,-0.188840,-0.254297,-0.223657,-0.287211,-0.238945,-0.309258,-0.261010,-0.307746,-0.293409,-0.311362,-0.296371,-0.317501,-0.306514,-0.310512,-0.302151,-0.054889,0.798237,0.132727,0.060432,-0.104316,-0.075294,-0.178148,-0.193559,-0.216721,-0.208983,-0.224417,-0.231655,-0.234111,-0.240215,-0.252262,-0.252565,-0.262643,-0.262451,-0.263879,-0.269267,-0.278199,"reggae","../../../datasets/music/reggae/reggae.00028.au"
0.794422,6.212935,0.589255,-0.053247,0.015211,-0.201018,-0.149235,-0.291007,-0.197187,-0.304686,-0.242499,-0.292771,-0.252509,-0.295828,-0.244223,-0.301862,-0.286364,-0.307011,-0.297066,-0.299853,-0.299682,-0.136524,0.586038,-0.017323,0.079893,-0.141923,-0.153669,-0.179280,-0.181904,-0.194401,-0.205132,-0.225235,-0.228660,-0.241790,-0.243362,-0.244870,-0.250964,-0.252653,-0.263446,-0.263360,-0.266636,-0.270571,"reggae","../../../datasets/music/reggae/reggae.00029.au"
0.744649,6.200095,0.490612,-0.044107,0.033390,-0.227067,-0.158800,-0.268596,-0.215876,-0.330491,-0.255629,-0.295752,-0.251296,-0.283704,-0.279535,-0.320237,-0.318002,-0.323734,-0.301130,-0.305677,-0.305594,-0.095566,0.723031,0.182631,0.064193,-0.097930,-0.100959,-0.189454,-0.185610,-0.210988,-0.220182,-0.229104,-0.241946,-0.242033,-0.247310,-0.258272,-0.263100,-0.266217,-0.273660,-0.272233,-0.275790,-0.283022,"reggae","../../../datasets/music/reggae/reggae.00030.au"
0.752547,6.202145,0.609384,-0.061508,-0.063554,-0.250493,-0.125706,-0.285084,-0.180974,-0.360134,-0.238933,-0.325038,-0.245247,-0.315679,-0.262594,-0.307103,-0.304197,-0.310644,-0.301466,-0.312362,-0.307309,-0.094541,0.631636,0.062537,0.139232,-0.093454,-0.115859,-0.163000,-0.166429,-0.188140,-0.216067,-0.214124,-0.236891,-0.235086,-0.250979,-0.242120,-0.255191,-0.264598,-0.271008,-0.273375,-0.276389,-0.282208,"reggae","../../../datasets/music/reggae/reggae.00033.au"
0.762572,6.186044,0.831672,-0.211625,-0.035229,-0.254926,-0.220149,-0.234260,-0.176036,-0.279999,-0.244424,-0.304766,-0.265436,-0.296551,-0.272768,-0.294664,-0.273087,-0.293199,-0.300679,-0.309004,-0.302106,-0.124618,0.596243,0.073907,-0.016071,-0.130353,-0.160572,-0.172699,-0.179582,-0.214247,-0.205431,-0.206981,-0.225101,-0.218332,-0.230863,-0.242355,-0.251068,-0.250570,-0.252956,-0.262381,-0.265722,-0.271624,"reggae","../../../datasets/music/reggae/reggae.00034.au"
0.754633,6.233390,0.540260,-0.191866,-0.015507,-0.282151,-0.162388,-0.254789,-0.230104,-0.313636,-0.245439,-0.295727,-0.265108,-0.279772,-0.255297,-0.289293,-0.275865,-0.301252,-0.293490,-0.312390,-0.311209,-0.116936,0.539450,0.038568,-0.023744,-0.117191,-0.110040,-0.144651,-0.126165,-0.127729,-0.169293,-0.199394,-0.211567,-0.223947,-0.210338,-0.228748,-0.243798,-0.250090,-0.251911,-0.249493,-0.258209,-0.267773,"reggae","../../../datasets/music/reggae/reggae.00036.au"
0.716818,6.183668,0.520648,-0.277338,-0.016774,-0.232752,-0.155419,-0.268075,-0.198503,-0.261659,-0.243984,-0.303179,-0.278350,-0.281885,-0.269974,-0.326599,-0.309193,-0.314869,-0.304761,-0.316007,-0.309942,-0.020895,0.890975,0.059338,0.018110,-0.094639,-0.066246,-0.170430,-0.144999,-0.200636,-0.199399,-0.232489,-0.220199,-0.238637,-0.242634,-0.260471,-0.250486,-0.266133,-0.269302,-0.275993,-0.281238,-0.285466,"reggae","../../../datasets/music/reggae/reggae.00037.au"
0.766826,6.205394,0.638704,-0.207963,-0.100445,-0.314624,-0.187750,-0.247990,-0.181007,-0.267454,-0.228172,-0.334838,-0.271685,-0.285181,-0.262157,-0.306121,-0.296015,-0.307621,-0.314870,-0.326829,-0.317071,-0.097666,0.630660,0.043591,0.057760,-0.092353,-0.129403,-0.154903,-0.154502,-0.159446,-0.181534,-0.193580,-0.198618,-0.222569,-0.214471,-0.235109,-0.243375,-0.256886,-0.261864,-0.255406,-0.257423,-0.276032,"reggae","../../../datasets/music/reggae/reggae.00038.au"
0.858205,6.125312,0.666597,0.147624,-0.133951,-0.200666,-0.262576,-0.364294,-0.235427,-0.269724,-0.189407,-0.279349,-0.244095,-0.302588,-0.281716,-0.315741,-0.307677,-0.321691,-0.325631,-0.340530,-0.330614,-0.145388,0.895313,0.136111,0.151370,-0.124058,-0.153730,-0.168331,-0.162212,-0.244054,-0.249107,-0.243497,-0.262111,-0.265476,-0.270746,-0.274831,-0.274862,-0.265765,-0.270570,-0.295645,-0.297697,-0.306777,"reggae","../../../datasets/music/reggae/reggae.00039.au"
0.792828,6.235408,0.500589,-0.171327,0.093499,-0.295354,-0.253603,-0.277163,-0.206354,-0.300825,-0.270485,-0.276934,-0.271283,-0.258887,-0.249673,-0.264884,-0.271037,-0.294026,-0.286989,-0.296619,-0.293922,-0.179820,0.471618,0.069217,0.000644,-0.096599,-0.107016,-0.127207,-0.163434,-0.176997,-0.194101,-0.205293,-0.207632,-0.218251,-0.222653,-0.218386,-0.236224,-0.247476,-0.248310,-0.253666,-0.257977,-0.263397,"reggae","../../../datasets/music/reggae/reggae.00041.au"
0.710661,6.270480,0.440441,-0.393072,-0.189524,-0.144502,-0.165597,-0.214697,-0.240813,-0.240257,-0.230033,-0.241095,-0.250457,-0.256048,-0.270866,-0.288160,-0.275160,-0.271310,-0.268672,-0.264432,-0.266264,-0.115623,0.388330,-0.001875,0.020787,-0.065870,-0.098752,-0.147319,-0.156114,-0.185323,-0.178871,-0.183587,-0.188383,-0.201700,-0.212286,-0.216707,-0.224427,-0.229851,-0.229849,-0.237067,-0.238601,-0.247536,"reggae","../../../datasets/music/reggae/reggae.00042.au"
0.771157,6.201472,0.868611,-0.527359,-0.045790,-0.194078,-0.297853,-0.245865,-0.228071,-0.242030,-0.303358,-0.303831,-0.263202,-0.240581,-0.251485,-0.259834,-0.251952,-0.252456,-0.272579,-0.282644,-0.272714,-0.143692,0.380863,-0.037288,-0.051557,-0.139055,-0.085472,-0.160305,-0.175731,-0.179848,-0.171759,-0.183159,-0.181382,-0.206444,-0.198010,-0.210516,-0.218922,-0.218018,-0.229785,-0.233071,-0.228072,-0.234335,"reggae","../../../datasets/music/reggae/reggae.00043.au"
0.762853,6.273853,0.415138,-0.117518,-0.109451,-0.223853,-0.228390,-0.230844,-0.226745,-0.261372,-0.225614,-0.244775,-0.261470,-0.253792,-0.254345,-0.260638,-0.274613,-0.267637,-0.271305,-0.270665,-0.273273,-0.137470,0.350530,0.002908,-0.045635,-0.100151,-0.137573,-0.158842,-0.164890,-0.158114,-0.185874,-0.193756,-0.197952,-0.208842,-0.211194,-0.219798,-0.226923,-0.232556,-0.238440,-0.240229,-0.243323,-0.247422,"reggae","../../../datasets/music/reggae/reggae.00044.au"
0.700136,6.284288,-0.062666,-0.050649,-0.033815,-0.213794,-0.193439,-0.264329,-0.241823,-0.249110,-0.250243,-0.267995,-0.250999,-0.245909,-0.266908,-0.268511,-0.256951,-0.277030,-0.284551,-0.280047,-0.277549,-0.135932,0.530860,0.029231,0.054460,-0.068644,-0.115979,-0.157250,-0.129427,-0.164053,-0.170488,-0.192474,-0.194551,-0.208448,-0.204656,-0.213913,-0.221206,-0.227686,-0.237938,-0.239299,-0.239119,-0.241594,"reggae","../../../datasets/music/reggae/reggae.00045.au"
0.767478,6.267618,0.448063,-0.121986,-0.010729,-0.237580,-0.167421,-0.325487,-0.289549,-0.286853,-0.266163,-0.254757,-0.263143,-0.273073,-0.284177,-0.286252,-0.276206,-0.290591,-0.277669,-0.276508,-0.276596,-0.152866,0.293550,0.018680,-0.042332,-0.072037,-0.116057,-0.146140,-0.139594,-0.180937,-0.180441,-0.174162,-0.175169,-0.193112,-0.197755,-0.208769,-0.213287,-0.217630,-0.213555,-0.227031,-0.236014,-0.243762,"reggae","../../../datasets/music/reggae/reggae.00046.au"
0.740339,6.279832,0.264140,-0.152425,-0.061665,-0.228962,-0.189140,-0.316367,-0.258275,-0.282314,-0.233852,-0.274223,-0.226841,-0.260723,-0.260004,-0.264316,-0.257990,-0.269083,-0.263393,-0.274729,-0.278388,-0.161040,0.401278,0.068944,-0.032060,-0.087332,-0.110040,-0.123762,-0.133794,-0.170185,-0.192244,-0.187679,-0.189616,-0.200805,-0.203736,-0.207246,-0.215354,-0.224738,-0.233386,-0.239112,-0.243536,-0.246178,"reggae","../../../datasets/music/reggae/reggae.00048.au"
0.768540,6.257959,0.487598,-0.081004,-0.062103,-0.227683,-0.300685,-0.236352,-0.230363,-0.274241,-0.286806,-0.271758,-0.279382,-0.275837,-0.267107,-0.263236,-0.265632,-0.279191,-0.277533,-0.276994,-0.274522,-0.145007,0.384216,0.028329,-0.039349,-0.081246,-0.131117,-0.151788,-0.172664,-0.189347,-0.195883,-0.188589,-0.194149,-0.200768,-0.208257,-0.214049,-0.222517,-0.224088,-0.224447,-0.231926,-0.238226,-0.242796,"reggae","../../../datasets/music/reggae/reggae.00049.au"
0.735731,6.268138,0.336817,-0.259934,-0.129770,-0.222379,-0.243233,-0.268856,-0.255486,-0.267125,-0.256299,-0.249509,-0.243341,-0.251921,-0.249554,-0.262374,-0.261552,-0.268153,-0.268110,-0.271436,-0.270604,-0.113978,0.448481,0.177048,-0.066204,-0.104898,-0.134215,-0.146769,-0.158256,-0.168188,-0.163243,-0.183051,-0.194880,-0.206701,-0.206032,-0.215052,-0.219167,-0.227522,-0.232236,-0.234716,-0.241993,-0.249476,"reggae","../../../datasets/music/reggae/reggae.00050.au"
0.735865,6.247158,-0.261014,-0.132181,-0.085000,-0.258217,-0.110636,-0.164841,-0.196236,-0.224093,-0.247763,-0.237662,-0.230562,-0.244296,-0.291495,-0.263734,-0.244823,-0.286203,-0.287246,-0.295956,-0.291492,-0.043568,0.704908,0.278652,0.001273,-0.094003,-0.145227,-0.173953,-0.174141,-0.160204,-0.204662,-0.201015,-0.228723,-0.225822,-0.227158,-0.217619,-0.245585,-0.242887,-0.251593,-0.254201,-0.259161,-0.264882,"reggae","../../../datasets/music/reggae/reggae.00051.au"
0.783412,6.283277,0.211828,-0.021579,-0.151435,-0.194786,-0.245444,-0.242961,-0.209010,-0.257114,-0.276322,-0.234057,-0.259282,-0.248226,-0.256176,-0.277015,-0.272193,-0.272317,-0.271084,-0.267799,-0.276780,-0.126110,0.324688,0.081557,-0.039793,-0.084345,-0.107180,-0.144245,-0.163105,-0.180370,-0.184343,-0.189836,-0.194375,-0.205580,-0.208735,-0.214331,-0.220991,-0.224736,-0.238203,-0.234678,-0.242108,-0.248123,"reggae","../../../datasets/music/reggae/reggae.00052.au"
0.717438,6.200093,0.630245,-0.268401,-0.087682,-0.185159,-0.264671,-0.221975,-0.287484,-0.277718,-0.276546,-0.287884,-0.249532,-0.280833,-0.272581,-0.287859,-0.283692,-0.307876,-0.308277,-0.311136,-0.300077,-0.034294,0.701552,0.106259,0.088035,-0.100065,-0.120761,-0.156367,-0.178452,-0.189119,-0.191909,-0.214156,-0.224020,-0.232492,-0.231871,-0.242686,-0.248480,-0.251673,-0.258509,-0.263990,-0.268541,-0.276853,"reggae","../../../datasets/music/reggae/reggae.00053.au"
0.748055,6.240664,0.464970,-0.211403,-0.230190,-0.110160,-0.198202,-0.279257,-0.271748,-0.242262,-0.251381,-0.299286,-0.274109,-0.269631,-0.287972,-0.293292,-0.289433,-0.297389,-0.293240,-0.289228,-0.290087,-0.107789,0.530519,0.132889,0.034206,-0.057334,-0.115177,-0.152505,-0.166863,-0.172243,-0.190031,-0.196881,-0.201059,-0.211701,-0.209632,-0.220060,-0.236968,-0.236890,-0.239953,-0.249630,-0.247200,-0.261115,"reggae","../../../datasets/music/reggae/reggae.00054.au"
0.776223,6.254359,0.456020,-0.029914,-0.124268,-0.271613,-0.209912,-0.266052,-0.265809,-0.272653,-0.262026,-0.249670,-0.259631,-0.249696,-0.257335,-0.249122,-0.262341,-0.280473,-0.268303,-0.275259,-0.272771,-0.204842,0.424389,0.098132,-0.014534,-0.089764,-0.147012,-0.178765,-0.177416,-0.187332,-0.199199,-0.200023,-0.199213,-0.214119,-0.218871,-0.216413,-0.220645,-0.229249,-0.239594,-0.244381,-0.249561,-0.251342,"reggae","../../../datasets/music/reggae/reggae.00055.au"
0.740528,6.234964,0.556381,-0.257457,-0.181828,-0.257776,-0.224000,-0.247978,-0.254499,-0.275962,-0.249439,-0.287755,-0.270977,-0.273957,-0.290684,-0.265427,-0.277825,-0.290844,-0.282863,-0.297406,-0.292377,-0.115645,0.543485,0.086020,-0.016811,-0.076162,-0.074936,-0.149339,-0.153181,-0.164372,-0.180113,-0.194128,-0.191237,-0.202319,-0.207499,-0.213463,-0.231547,-0.229467,-0.229945,-0.242962,-0.251827,-0.257372,"reggae","../../../datasets/music/reggae/reggae.00056.au"
